User ID,Sex,Age
13107,male,25
13108,male,19
13109,male,38
13110,female,20
13111,male,45
13112,male,45
13113,male,45
13114,female,48
13115,male,23
13116,male,25
13117,male,57
13118,female,42
13119,female,28
13120,female,32
13121,female,24
13122,male,40
13123,female,46
13124,male,45
13125,female,26
13126,female,40
13127,female,23
13128,female,25
13129,female,33
13130,male,30
13131,female,54
13132,male,58
13133,female,51
13134,female,59
13135,female,20
13136,female,50
13137,male,58
13138,female,38
13139,male,55
13140,female,47
13141,female,44
13142,male,34
13143,female,22
13144,female,42
13145,male,32
13146,female,25
13147,male,30
13148,male,33
13149,male,54
13150,male,52
13151,female,44
13152,male,32
13153,male,55
13154,male,54
13155,female,50
13156,male,22
13157,male,56
13158,female,36
13159,female,20
13160,male,34
13161,male,45
13162,male,27
13163,male,53
13164,male,26
13165,female,59
13166,male,32
13167,female,51
13168,female,37
13169,female,21
13170,female,59
13171,female,45
13172,female,55
13173,male,34
13174,male,25
13175,female,43
13176,female,26
13177,male,29
13178,female,52
13179,male,55
13180,female,47
13181,female,50
13182,male,21
13183,male,59
13184,female,26
13185,male,30
13186,male,38
13187,male,36
13188,female,39
13189,female,34
13190,male,37
13191,male,40
13192,female,41
13193,male,57
13194,male,32
13195,male,44
13196,male,38
13197,male,43
13198,male,42
13199,male,51
13200,female,44
13201,male,47
13202,female,45
13203,male,30
13204,male,39
13205,male,44
13206,female,40
13207,male,45
13208,female,57
13209,male,27
13210,female,26
13211,female,27
13212,male,54
13213,female,46
13214,male,35
13215,male,20
13216,male,29
13217,male,26
13218,male,33
13219,female,26
13220,female,59
13221,female,59
13222,female,23
13223,male,24
13224,female,43
13225,female,26
13226,male,41
13227,female,45
13228,female,29
13229,female,19
13230,male,45
13231,male,31
13232,female,42
13233,male,36
13234,male,27
13235,male,32
13236,female,33
13237,female,22
13238,female,26
13239,female,33
13240,male,32
13241,male,43
13242,female,54
13243,female,45
13244,male,20
13245,female,45
13246,male,46
13247,male,54
13248,male,55
13249,female,36
13250,male,34
13251,female,43
13252,female,58
13253,male,30
13254,female,48
13255,male,31
13256,male,25
13257,male,36
13258,female,29
13259,female,43
13260,female,25
13261,male,24
13262,male,29
13263,male,35
13264,female,20
13265,female,49
13266,male,39
13267,male,26
13268,female,55
13269,male,52
13270,male,59
13271,female,35
13272,male,19
13273,female,53
13274,male,20
13275,male,43
13276,female,27
13277,female,26
13278,male,51
13279,male,52
13280,male,31
13281,male,53
13282,female,36
13283,male,50
13284,male,31
13285,male,46
13286,male,54
13287,female,23
13288,female,54
13289,female,30
13290,male,30
13291,male,40
13292,female,55
13293,female,27
13294,male,40
13295,female,28
13296,male,50
13297,female,42
13298,male,48
13299,male,46
13300,female,24
13301,female,38
13302,female,57
13303,male,47
13304,male,27
13305,female,56
13306,male,56
13307,male,30
13308,female,52
13309,male,49
13310,female,22
13311,female,39
13312,male,33
13313,male,49
13314,female,30
13315,male,46
13316,male,57
13317,male,54
13318,male,54
13319,male,47
13320,female,32
13321,female,27
13322,female,29
13323,male,55
13324,female,35
13325,female,55
13326,male,50
13327,female,32
13328,male,22
13329,female,55
13330,female,32
13331,male,38
13332,male,54
13333,female,21
13334,male,36
13335,female,37
13336,female,35
13337,male,20
13338,male,56
13339,female,35
13340,female,30
13341,male,44
13342,female,41
13343,female,54
13344,male,27
13345,male,58
13346,female,42
13347,male,42
13348,male,36
13349,male,39
13350,male,44
13351,female,20
13352,male,35
13353,male,23
13354,female,46
13355,male,36
13356,male,31
13357,female,40
13358,female,46
13359,male,28
13360,female,58
13361,female,39
13362,female,54
13363,female,41
13364,male,31
13365,male,49
13366,male,19
13367,male,44
13368,male,29
13369,male,45
13370,female,21
13371,male,44
13372,male,44
13373,female,35
13374,male,37
13375,male,30
13376,male,34
13377,male,59
13378,male,35
13379,male,39
13380,male,56
13381,female,25
13382,male,44
13383,male,46
13384,female,24
13385,male,50
13386,male,32
13387,female,25
13388,female,46
13389,male,40
13390,male,37
13391,female,43
13392,female,39
13393,male,40
13394,female,51
13395,male,20
13396,female,29
13397,male,38
13398,male,47
13399,female,58
13400,female,49
13401,female,28
13402,female,48
13403,female,49
13404,female,56
13405,male,47
13406,female,27
13407,female,46
13408,female,26
13409,male,58
13410,female,20
13411,female,52
13412,male,39
13413,male,25
13414,male,34
13415,female,28
13416,female,24
13417,male,34
13418,male,50
13419,male,39
13420,female,24
13421,male,19
13422,female,49
13423,male,35
13424,female,44
13425,male,42
13426,male,41
13427,male,29
13428,female,29
13429,male,37
13430,male,53
13431,female,36
13432,male,52
13433,female,42
13434,female,23
13435,female,31
13436,male,38
13437,male,54
13438,female,38
13439,male,53
13440,male,46
13441,female,46
13442,male,59
13443,female,33
13444,male,52
13445,female,47
13446,female,47
13447,male,23
13448,male,52
13449,female,31
13450,female,22
13451,female,33
13452,female,59
13453,male,50
13454,female,53
13455,male,57
13456,female,29
13457,female,41
13458,female,50
13459,male,35
13460,male,28
13461,male,24
13462,male,42
13463,female,58
13464,male,41
13465,female,48
13466,female,52
13467,female,57
13468,female,59
13469,female,42
13470,female,20
13471,female,55
13472,female,50
13473,male,45
13474,female,35
13475,male,51
13476,female,35
13477,male,29
13478,female,48
13479,male,37
13480,male,25
13481,male,55
13482,male,29
13483,female,56
13484,female,33
13485,female,47
13486,female,53
13487,female,23
13488,female,43
13489,male,33
13490,male,21
13491,male,26
13492,male,36
13493,female,41
13494,male,57
13495,female,55
13496,female,22
13497,female,19
13498,female,19
13499,female,46
13500,female,50
13501,male,41
13502,female,35
13503,male,27
13504,male,27
13505,male,26
13506,female,26
13507,female,47
13508,female,33
13509,male,30
13510,male,27
13511,male,58
13512,female,34
13513,male,40
13514,male,28
13515,female,28
13516,female,59
13517,male,20
13518,male,41
13519,female,52
13520,male,45
13521,female,51
13522,female,23
13523,male,22
13524,female,46
13525,female,22
13526,female,55
13527,female,57
13528,female,23
13529,male,23
13530,male,44
13531,male,52
13532,male,46
13533,male,32
13534,female,50
13535,male,33
13536,male,54
13537,female,34
13538,male,34
13539,female,50
13540,male,38
13541,male,35
13542,female,57
13543,female,40
13544,female,44
13545,male,56
13546,male,33
13547,male,34
13548,female,44
13549,female,53
13550,male,21
13551,female,24
13552,male,45
13553,male,24
13554,male,24
13555,male,51
13556,female,43
13557,female,53
13558,female,27
13559,female,42
13560,female,48
13561,female,23
13562,male,31
13563,male,58
13564,female,27
13565,male,53
13566,female,45
13567,male,50
13568,male,42
13569,male,58
13570,female,39
13571,female,41
13572,female,36
13573,male,21
13574,female,59
13575,female,40
13576,female,50
13577,female,41
13578,female,48
13579,female,31
13580,male,44
13581,female,30
13582,male,32
13583,male,31
13584,male,26
13585,female,55
13586,male,51
13587,female,20
13588,female,27
13589,female,51
13590,female,35
13591,male,52
13592,male,58
13593,male,43
13594,female,58
13595,female,45
13596,male,20
13597,male,50
13598,male,39
13599,female,38
13600,female,22
13601,male,31
13602,female,38
13603,female,39
13604,female,33
13605,male,39
13606,female,35
13607,male,45
13608,male,54
13609,female,26
13610,female,40
13611,female,34
13612,male,20
13613,male,48
13614,male,28
13615,male,22
13616,female,50
13617,male,24
13618,male,52
13619,female,20
13620,male,26
13621,male,47
13622,female,20
13623,male,28
13624,female,47
13625,male,49
13626,male,34
13627,female,50
13628,female,53
13629,female,45
13630,male,54
13631,female,30
13632,male,27
13633,male,44
13634,male,39
13635,male,56
13636,male,36
13637,female,45
13638,male,35
13639,female,57
13640,female,58
13641,male,26
13642,female,22
13643,female,52
13644,male,52
13645,female,38
13646,male,29
13647,female,58
13648,female,45
13649,female,19
13650,male,42
13651,female,55
13652,female,35
13653,male,19
13654,male,47
13655,female,39
13656,male,24
13657,female,56
13658,female,24
13659,male,55
13660,male,50
13661,male,59
13662,female,25
13663,male,20
13664,male,19
13665,female,36
13666,male,20
13667,male,39
13668,male,40
13669,female,57
13670,male,19
13671,female,23
13672,female,48
13673,male,55
13674,male,28
13675,female,51
13676,male,47
13677,female,34
13678,female,31
13679,female,28
13680,female,37
13681,male,38
13682,female,26
13683,female,24
13684,male,21
13685,female,47
13686,male,19
13687,male,46
13688,female,48
13689,male,46
13690,male,55
13691,female,47
13692,male,32
13693,male,19
13694,female,56
13695,female,56
13696,male,46
13697,male,51
13698,female,57
13699,female,31
13700,female,54
13701,male,57
13702,male,42
13703,female,37
13704,male,32
13705,male,43
13706,female,47
13707,female,53
13708,female,26
13709,male,51
13710,male,22
13711,female,30
13712,male,25
13713,male,40
13714,female,46
13715,male,37
13716,female,21
13717,female,55
13718,male,23
13719,female,44
13720,male,56
13721,male,51
13722,male,40
13723,male,48
13724,female,21
13725,female,44
13726,male,46
13727,female,37
13728,male,37
13729,male,30
13730,female,57
13731,female,55
13732,male,21
13733,male,51
13734,male,49
13735,male,43
13736,female,21
13737,male,35
13738,female,57
13739,female,44
13740,female,19
13741,male,38
13742,female,54
13743,female,40
13744,female,30
13745,male,37
13746,female,46
13747,female,29
13748,female,54
13749,female,55
13750,male,27
13751,male,58
13752,male,27
13753,male,47
13754,female,51
13755,female,55
13756,female,58
13757,male,23
13758,male,36
13759,male,21
13760,male,36
13761,male,24
13762,female,55
13763,male,27
13764,male,59
13765,male,45
13766,female,37
13767,female,57
13768,male,39
13769,male,22
13770,male,28
13771,female,47
13772,female,54
13773,male,42
13774,female,27
13775,male,28
13776,male,44
13777,female,26
13778,male,59
13779,female,34
13780,male,58
13781,female,40
13782,female,34
13783,female,35
13784,female,42
13785,male,54
13786,female,38
13787,male,48
13788,male,52
13789,male,21
13790,female,27
13791,male,47
13792,female,41
13793,female,20
13794,male,53
13795,female,25
13796,male,57
13797,female,55
13798,female,24
13799,male,19
13800,female,24
13801,female,45
13802,male,24
13803,male,59
13804,female,39
13805,female,59
13806,female,31
13807,female,38
13808,female,30
13809,female,37
13810,male,34
13811,female,49
13812,male,49
13813,female,51
13814,female,41
13815,female,30
13816,male,42
13817,male,48
13818,female,41
13819,male,29
13820,male,52
13821,female,32
13822,male,52
13823,male,34
13824,female,24
13825,male,23
13826,male,55
13827,male,59
13828,female,59
13829,male,20
13830,female,20
13831,female,56
13832,male,42
13833,female,56
13834,male,42
13835,female,40
13836,male,34
13837,male,24
13838,female,36
13839,male,43
13840,male,24
13841,female,36
13842,female,46
13843,male,34
13844,male,55
13845,female,33
13846,female,41
13847,male,57
13848,female,39
13849,male,44
13850,female,57
13851,female,21
13852,male,21
13853,male,22
13854,female,40
13855,female,52
13856,female,52
13857,female,26
13858,female,34
13859,female,31
13860,male,53
13861,male,42
13862,female,58
13863,male,55
13864,male,21
13865,male,26
13866,female,48
13867,male,43
13868,male,42
13869,male,54
13870,female,25
13871,female,58
13872,male,38
13873,male,40
13874,female,58
13875,female,30
13876,female,29
13877,male,23
13878,male,24
13879,female,50
13880,male,48
13881,male,30
13882,female,50
13883,female,54
13884,female,42
13885,male,49
13886,male,48
13887,female,43
13888,male,21
13889,female,58
13890,male,51
13891,female,29
13892,male,34
13893,female,55
13894,female,32
13895,male,37
13896,male,33
13897,female,19
13898,male,39
13899,male,51
13900,female,56
13901,female,19
13902,female,34
13903,female,43
13904,female,47
13905,female,37
13906,male,49
13907,male,56
13908,male,27
13909,male,51
13910,female,19
13911,female,30
13912,female,32
13913,female,44
13914,female,54
13915,male,25
13916,male,57
13917,female,53
13918,male,45
13919,female,44
13920,female,43
13921,female,40
13922,female,40
13923,male,33
13924,male,22
13925,male,23
13926,female,45
13927,male,24
13928,female,43
13929,female,38
13930,female,42
13931,male,42
13932,male,33
13933,female,19
13934,male,23
13935,female,36
13936,female,45
13937,female,24
13938,male,25
13939,male,46
13940,female,55
13941,female,58
13942,male,53
13943,female,52
13944,female,59
13945,male,26
13946,male,23
13947,female,52
13948,female,34
13949,female,41
13950,female,49
13951,male,31
13952,male,53
13953,female,20
13954,female,31
13955,female,33
13956,female,50
13957,female,58
13958,male,21
13959,female,50
13960,female,53
13961,female,42
13962,female,36
13963,male,22
13964,female,46
13965,male,30
13966,male,27
13967,male,36
13968,female,54
13969,female,52
13970,female,29
13971,female,58
13972,female,34
13973,male,37
13974,female,25
13975,female,25
13976,male,55
13977,male,48
13978,male,20
13979,male,22
13980,male,43
13981,male,35
13982,male,44
13983,male,37
13984,male,28
13985,female,42
13986,female,46
13987,female,52
13988,male,47
13989,male,34
13990,male,52
13991,female,54
13992,female,39
13993,male,23
13994,female,40
13995,male,27
13996,female,37
13997,female,21
13998,male,44
13999,female,23
14000,male,25
14001,female,26
14002,female,26
14003,male,48
14004,female,42
14005,female,44
14006,female,23
14007,female,55
14008,male,53
14009,male,51
14010,male,20
14011,female,55
14012,male,58
14013,male,48
14014,male,37
14015,male,32
14016,female,54
14017,male,29
14018,male,55
14019,female,35
14020,male,38
14021,female,48
14022,male,26
14023,female,37
14024,female,52
14025,female,27
14026,female,49
14027,male,40
14028,male,59
14029,female,26
14030,male,34
14031,female,40
14032,female,59
14033,female,26
14034,female,48
14035,female,34
14036,male,20
14037,male,30
14038,female,30
14039,male,46
14040,male,57
14041,female,46
14042,male,37
14043,male,59
14044,male,25
14045,female,35
14046,female,42
14047,female,46
14048,male,27
14049,female,46
14050,male,38
14051,male,46
14052,male,41
14053,male,37
14054,female,23
14055,female,58
14056,male,29
14057,female,54
14058,female,20
14059,male,48
14060,female,40
14061,female,37
14062,female,49
14063,female,54
14064,female,23
14065,female,37
14066,female,25
14067,male,21
14068,male,45
14069,male,33
14070,female,21
14071,male,34
14072,female,41
14073,male,29
14074,female,52
14075,female,41
14076,male,24
14077,male,46
14078,male,27
14079,male,47
14080,female,31
14081,female,27
14082,male,44
14083,male,33
14084,male,27
14085,male,23
14086,male,31
14087,female,49
14088,male,50
14089,female,54
14090,male,58
14091,female,24
14092,female,53
14093,female,58
14094,male,29
14095,male,57
14096,male,23
14097,male,19
14098,male,39
14099,male,54
14100,male,34
14101,female,56
14102,male,57
14103,male,52
14104,male,39
14105,male,38
14106,female,20
14107,female,37
14108,female,33
14109,male,28
